time_of_day,proc_time_ms
13:56:39.476,1.48
13:56:42.066,1.59
13:56:59.963,1.95
13:57:02.857,1.09
13:57:04.539,1.15
13:57:07.101,5.52
13:57:21.852,117.82
13:57:22.914,3.01
13:57:27.250,2.31
13:57:27.407,14.01
13:57:28.457,1.12
13:57:34.125,2
13:57:35.503,1.95
13:57:39.146,8.64
13:57:45.702,1.26
13:57:47.177,1.86
13:57:57.410,1.2
13:57:58.836,1.84
13:57:59.998,0.89
13:58:01.466,1.87
13:58:02.993,1.73
13:58:04.510,0.96
13:58:47.387,1.13
13:58:56.792,0.82
13:59:36.508,1.24
13:59:39.937,1.25
13:59:40.399,3.56
13:59:41.742,0.56
13:59:48.117,1.04
13:59:49.186,0.68
13:59:50.327,0.91
13:59:50.538,0.58
13:59:52.614,0.55
13:59:56.844,0.55
13:59:58.054,0.56
14:00:00.011,0.55
14:00:01.605,1.5
14:00:05.358,0.56
14:00:38.447,0.87
14:00:40.052,0.63
14:00:42.311,0.57
14:00:43.645,0.5
14:00:44.525,0.57
14:00:47.339,0.58
14:01:10.617,1.15
14:01:11.673,0.7
14:01:13.063,0.8
14:01:14.697,0.52
14:01:20.778,5.58
14:01:22.839,1.92
14:01:23.779,1.29
14:01:34.131,1.42
14:02:01.980,0.86
14:05:44.518,0.97
14:05:46.888,2
14:07:53.247,1.07
14:07:56.230,0.81
14:08:02.815,0.94
14:08:04.939,1.7
14:08:09.454,1.84
14:08:10.232,0.95
14:08:11.799,0.85
14:08:12.827,1.15
14:08:13.820,1.06
14:08:18.012,1.13
14:08:19.782,1.27
14:08:22.741,0.92
14:08:25.778,1.06
14:08:26.833,0.9
14:08:27.693,0.83
14:08:30.653,0.85
14:10:31.100,0.84
14:10:36.576,1.03
14:10:49.327,0.75
14:10:51.863,0.8
14:22:41.914,640.89
14:23:07.671,4.59
14:23:18.005,3.14
14:23:23.155,1.93
14:23:26.109,2.18
14:23:26.742,1.92
14:23:28.637,1.43
14:23:30.286,1.51
14:23:36.173,1.5
14:23:39.408,4.94
14:23:40.056,1.71
14:23:42.162,6.07
14:23:47.552,3.04
14:23:54.166,3.07
14:23:57.613,115.81
14:23:59.336,1.56
14:24:01.779,1.59
14:24:02.200,3.09
14:24:04.087,1.28
14:24:05.101,1.37
14:24:06.297,3.32
14:24:08.981,13.25
14:24:11.582,1.09
14:24:15.766,3.34
14:24:19.005,1.22
14:24:23.049,2.59
14:24:23.252,1.27
14:24:36.998,1.38
14:24:40.724,2.83
14:24:43.667,1.23
14:24:48.490,3.76
14:24:50.088,0.86
14:24:58.976,0.78
14:25:00.568,0.76
14:25:51.611,0.77
14:25:53.521,2.61
14:25:54.690,0.65
14:25:55.975,0.94
14:25:56.912,0.73
14:26:03.222,1.98
14:26:11.568,5.97
14:26:14.375,1.23
14:26:17.394,2.96
14:26:19.419,4.27
14:26:21.420,6.02
14:26:23.243,4.04
14:26:24.309,1.34
14:26:25.567,1.25
14:26:27.355,1.04
14:26:30.382,1.03
14:26:31.586,0.95
14:26:32.946,0.89
14:26:34.031,0.92
14:26:35.578,0.86
14:27:26.907,1.66
14:27:28.963,6.04
14:27:32.768,1.04
14:27:34.851,8.57
14:27:38.023,1.2
14:27:58.712,1.17
14:28:20.768,1.08
14:28:22.310,5.4
14:28:26.978,10.21
14:28:27.177,1.27
14:28:31.687,9.95
14:28:35.191,0.9
14:29:01.408,3.58
14:29:04.951,7.77
14:29:17.306,3.43
14:29:19.193,3.23
14:29:21.739,2.95
14:29:32.558,1.06
14:31:32.295,0.84
14:31:35.396,1.08
14:31:39.519,1.14
14:31:47.866,1.15
14:31:49.808,1.05
14:31:51.181,1.05
14:31:52.667,1.12
14:31:54.091,1.04
14:31:55.469,1.25
14:31:56.397,1.35
14:31:58.461,0.94
14:32:00.277,0.89
14:32:06.954,3.44
14:32:08.163,0.71
14:32:09.884,0.66
14:32:11.094,0.94
14:32:12.900,0.54
14:32:17.277,0.53
14:32:18.931,0.65
14:32:20.052,0.53
14:32:21.102,0.56
14:32:21.979,0.62
14:32:22.980,0.63
14:32:23.773,0.54
14:32:24.870,0.51
14:32:25.692,0.54
14:33:04.077,2.35
14:33:23.816,0.79
14:33:25.946,1.13
14:33:32.901,0.8
14:33:38.734,2.3
14:33:39.973,0.79
14:33:41.940,0.8
14:34:09.641,2.67
14:48:49.418,9.7
14:48:54.722,7.63
14:48:57.408,3.11
14:48:59.823,3.88
14:49:03.676,4.74
14:49:44.101,683.16
14:51:30.945,7.64
14:51:36.415,3.56
14:54:40.278,1.02
14:54:44.808,0.84
15:06:45.430,1.04
15:06:46.681,2.64
15:06:47.941,1.46
15:06:49.260,1.07
15:07:06.125,134.34
15:07:15.247,11
15:07:20.943,7.55
15:08:45.263,1.37
15:09:03.318,1.24
15:09:06.739,1.48
15:09:10.019,1.24
15:09:16.312,1.24
15:09:18.967,1.24
15:09:23.259,1.31
15:09:34.964,6.04
15:09:44.185,6.98
15:09:51.483,2.9
15:10:01.976,8.19
15:16:15.644,2.21
15:16:22.027,1.32
15:16:28.365,1.1
15:32:51.948,0.85
15:32:53.129,0.89
15:32:55.520,7.48
15:33:01.349,2.36
15:33:27.458,1.95
15:33:37.973,7.14
15:33:42.971,1.16
15:33:44.456,1.07
15:33:46.004,2.23
15:33:47.051,1.25
15:33:48.358,3.02
15:33:49.517,1.27
15:33:50.743,1.09
15:33:51.053,1.14
15:33:54.556,0.61
15:33:57.929,0.92
15:34:01.860,0.75
15:34:02.905,0.99
15:34:05.167,0.8
15:34:06.389,0.94
15:34:25.930,0.81
15:34:29.045,0.65
15:34:40.908,0.79
15:34:43.718,2.2
15:34:46.497,1
15:34:47.936,0.86
15:35:15.683,1.31
15:35:17.651,0.57
15:44:27.031,2.81
15:44:33.667,6.79
16:10:25.718,1.2
16:10:34.225,8.3
16:10:38.835,1.12
16:10:41.212,2.23
16:10:43.550,0.99
16:10:45.539,1.92
16:10:58.553,6.22
16:11:01.738,2.39
16:11:07.198,4.62
16:11:08.966,1.88
16:12:50.279,1.43
16:12:52.240,1.76
16:13:00.107,1.03
16:13:03.709,1.71
16:13:07.601,0.79
16:13:10.621,1.68
16:13:12.264,0.76
16:13:15.052,1.77
16:13:17.112,0.82
16:13:19.247,1.73
16:13:21.790,6.21
16:13:24.089,2.08
16:13:45.949,1.04
16:13:48.023,1.75
16:13:49.854,1.04
16:13:52.924,1.92
16:13:56.436,0.84
16:14:00.044,1.82
16:14:02.600,0.89
16:14:06.183,1.67
16:20:56.450,4.07
16:21:38.452,0.87
16:21:41.292,0.61
16:21:43.455,0.54
16:21:45.170,0.46
17:00:12.133,1.15
17:00:27.080,1.22
17:00:31.617,0.66
17:02:12.272,1.59
17:02:22.343,0.85
17:02:34.278,1.67
17:02:54.701,0.86
17:03:04.393,0.76
17:33:12.822,6.45
17:33:15.642,1.18
17:33:18.526,1.04
17:33:21.267,6.56
17:36:11.904,1.44
17:36:17.401,3.62
17:36:18.879,0.98
17:36:21.405,0.89
17:36:25.696,0.54
17:36:27.152,0.54
17:36:30.213,1.67
17:36:34.409,0.61
17:36:36.803,0.68
17:40:41.009,0.64
17:41:04.585,0.49
17:41:14.535,0.52
17:41:34.572,0.49
17:41:44.909,0.57
17:41:46.400,0.51
17:41:58.656,0.62
17:42:02.356,0.6
17:42:09.618,0.5
17:42:17.864,0.47
17:42:29.932,0.66
17:42:36.944,0.69
17:42:50.493,0.48
17:43:20.115,0.53
17:43:22.980,0.52
17:43:35.003,0.46
17:43:42.166,0.73
17:43:43.766,0.46
17:43:49.912,0.51
17:44:02.239,0.47
17:44:22.882,0.56
17:44:30.697,2.19
17:45:00.214,0.88
17:45:02.862,0.98
17:45:14.020,0.84
17:46:23.384,1.66
17:46:56.298,2.68
17:47:14.965,2.27
17:47:16.461,2.14
17:47:43.206,3.82
17:47:47.381,0.5
17:47:50.922,0.87
17:47:53.117,1.87
17:48:21.152,2.12
17:48:34.283,1.03
17:48:57.623,5.53
17:49:08.184,0.49
17:49:13.947,0.84
17:49:16.853,0.88
17:49:17.548,1.76
17:49:19.764,0.77
17:49:21.060,2.17
17:49:25.507,2.45
17:49:29.147,1.08
17:49:31.120,1.93
17:49:33.399,0.95
17:49:37.812,2.25
17:49:43.138,1.12
17:49:49.034,0.91
17:50:32.770,0.53
17:50:36.788,0.67
17:50:39.197,0.63
17:50:48.940,8.55
17:50:55.501,0.94
17:51:02.357,5.11
17:51:33.466,2.05
17:51:36.523,0.51
17:51:43.576,1.01
17:51:46.454,0.75
17:51:50.298,0.94
17:52:10.813,0.6
17:52:11.589,0.52
17:52:23.241,0.51
17:52:36.040,1.75
17:52:45.231,1.55
17:52:47.577,0.61
17:52:48.927,1.66
17:52:51.797,0.87
17:52:57.377,0.76
17:53:36.223,4.67
17:53:52.275,1.95
17:54:05.151,0.83
17:54:12.030,0.8
17:54:13.671,0.76
17:54:28.806,0.77
17:54:37.605,0.77
17:54:53.426,0.78
17:55:12.267,1.62
17:57:19.171,0.9
17:59:57.145,1.87
18:00:39.985,0.93
18:03:41.980,14.37
18:03:42.120,7.96
18:03:47.829,3.26
18:03:50.055,1.71
18:05:00.125,21.64
18:09:33.417,4.78
18:09:35.706,1.22
18:09:39.104,3.4
18:10:38.032,1.6
18:10:45.553,1.54
18:10:47.402,1.23
18:10:50.052,1.16
18:10:52.079,1.33
18:11:05.351,1.53
18:11:48.596,1.64
18:11:58.504,1.31
18:12:02.782,1.34
18:12:20.058,2.29
18:12:35.484,1.37
18:12:41.000,1.32
18:13:33.529,1.09
18:13:36.153,1.12
18:16:17.482,0.78
18:16:19.928,0.81
18:16:21.671,2.37
18:16:38.031,144.4
18:16:44.605,1.08
18:16:48.537,10.56
18:20:44.005,1.06
18:21:58.835,1.58
18:22:01.466,1.39
18:22:02.507,1.56
18:23:18.352,2.88
18:23:26.767,1.62
18:23:29.689,1.89
18:23:57.765,2.63
18:24:00.265,3.53
18:24:04.741,2.17
18:24:08.360,7.35
18:24:10.940,2.02
18:24:33.089,4.06
18:30:47.119,105.28
18:30:48.207,5.22
18:30:51.899,6.13
18:30:53.688,2.23
18:30:55.891,4.94
18:31:19.090,215.73
18:33:04.297,1.52
18:33:15.131,1.35
18:33:19.129,1.82
18:33:24.379,1.02
18:33:26.473,3.36
18:33:39.586,2.41
18:33:54.645,1.3
18:34:23.847,2.72
18:34:36.005,2.13
18:36:22.365,1.28
18:39:11.504,1.33
18:40:10.747,1.15
18:40:24.943,1.97
18:40:29.349,0.82
18:40:33.199,1.31
18:40:36.871,1.43
18:41:01.119,6.38
18:41:02.898,0.93
18:41:04.882,1.3
18:41:09.336,2.37
18:41:10.911,1.44
18:41:17.732,2.39
18:41:21.048,2.25
18:41:22.837,1.16
18:41:26.580,0.93
18:41:28.309,1.11
18:41:45.185,1
18:41:47.022,0.95
18:41:49.013,0.74
18:41:57.546,1
18:42:27.256,0.95
18:42:32.414,0.65
18:42:34.234,0.6
18:42:37.368,0.59
18:42:38.856,0.6
18:42:44.225,0.68
18:42:48.442,1.94
18:42:54.828,0.88
18:43:03.677,0.68
18:43:05.518,0.53
18:43:07.045,1.58
18:43:09.100,1.69
18:43:15.149,1.06
18:43:16.570,0.83
18:43:18.219,0.68
18:43:52.218,1.01
18:43:58.882,0.82
18:44:00.913,0.79
18:44:02.999,1
18:44:07.813,0.99
18:44:13.345,0.59
18:45:16.277,0.63
18:45:28.208,0.61
18:45:39.622,0.66
18:45:43.920,0.62
18:46:25.915,0.8
18:46:42.240,0.86
18:46:45.128,3.21
18:46:46.511,0.64
18:46:51.712,0.65
18:46:55.256,0.85
18:47:24.021,0.71
19:03:56.595,6.76
19:04:02.756,2.48
19:04:37.749,1.84
19:04:47.699,1.38
19:05:05.930,1.28
19:15:33.872,7.22
19:39:21.320,4.24
19:39:23.507,5.1
19:41:14.262,2.15
19:41:33.652,2.2
19:41:38.215,2.16
19:41:50.714,1.84
19:41:56.614,1.9
19:42:00.986,1.72
20:08:28.206,1.69
20:08:46.064,1.28
20:08:50.507,1.15
20:08:58.258,1.12
20:09:04.094,0.69
20:09:05.504,0.8
20:09:12.437,1.16
20:09:19.371,0.71
20:26:27.951,2.58
20:26:30.524,2.11
20:28:54.271,0.91
20:28:59.065,0.62
20:29:02.453,0.6
20:29:04.513,0.72
20:29:06.992,1.09
20:29:08.247,1.2
20:29:09.468,1
20:29:10.984,1.19
20:29:12.305,0.84
20:29:37.539,1.16
20:29:58.415,1.39
20:30:05.469,0.85
20:30:09.801,0.94
20:30:12.643,0.75
20:30:14.878,0.55
20:30:20.682,18.17
20:30:32.008,0.62
20:30:36.419,0.75
20:46:32.026,0.8
21:13:51.349,0.86
21:13:56.815,0.81
21:25:20.761,0.83
21:25:31.965,6.7
21:25:33.662,3.58
21:25:41.596,0.51
21:26:54.192,0.85
21:27:05.862,0.5
21:27:07.937,0.68
21:27:09.647,0.52
21:27:15.667,0.51
21:27:18.442,0.47
21:27:20.471,0.8
21:27:22.561,0.52
21:27:24.313,0.53
21:27:31.905,0.49
21:29:52.235,0.64
21:29:57.695,0.49
21:30:11.472,0.42
21:31:51.590,0.5
21:33:10.421,4.02
21:34:49.068,1.16
21:34:58.590,0.69
21:45:45.817,4.57
22:11:00.643,1.82
22:11:01.596,2.02
22:11:06.033,1.45
22:11:24.079,0.68
23:14:12.047,0.84
23:14:21.070,0.57
23:14:25.331,0.66
23:14:27.494,0.74
23:14:28.638,0.64
23:14:30.238,0.55
23:14:31.282,0.57
23:14:33.124,0.55
23:49:23.788,0.61
23:49:35.678,0.59
23:51:02.989,0.79
23:51:31.373,0.51
23:51:33.937,0.46
23:51:38.983,0.51
00:29:18.444,0.72
00:29:41.825,0.6
00:29:57.466,6.68
00:30:45.177,0.68
00:31:21.931,0.53
00:31:32.793,0.55
00:31:39.596,3.27
00:31:49.421,0.84
00:32:09.376,0.7
00:32:17.970,0.63
00:32:28.402,0.58
00:32:36.175,0.42
00:32:56.646,0.43
00:33:05.582,5.7
00:33:14.078,0.55
00:33:18.773,0.5
00:33:28.606,0.43
00:34:01.167,0.53
01:04:38.828,0.67
01:04:42.969,0.47
01:04:49.019,0.46
01:04:58.701,0.44
01:05:01.582,0.74
01:27:37.984,0.68
01:27:45.082,0.52
01:27:55.854,0.61
01:28:04.155,0.64
01:28:05.930,0.64
01:28:08.195,0.58
01:28:10.242,0.54
01:28:14.594,1.05
01:28:15.764,0.56
01:28:22.606,0.57
02:11:42.222,3.8
02:11:44.171,3
02:11:52.174,2.83
02:24:16.299,3.14
02:24:19.555,3.25
02:24:21.849,2.83
02:24:23.555,1.18
03:03:24.288,0.59
03:03:35.663,0.67
03:03:40.698,0.62
03:03:43.469,0.48
03:03:49.936,0.49
03:04:07.899,3.37
03:04:09.145,3.86
03:05:00.521,1.04
03:05:05.321,0.83
03:05:17.757,0.71
03:06:07.517,0.72
03:06:43.366,0.93
03:07:18.199,1.91
03:08:38.743,0.88
03:09:12.625,0.87
03:09:28.277,0.79
03:09:33.347,0.83
03:09:34.816,0.83
03:09:36.169,0.83
03:09:55.653,1.19
03:24:10.925,0.63
03:24:13.383,0.61
04:36:37.229,1.33
04:36:53.950,0.74
04:40:46.676,0.77
04:44:23.899,0.77
04:46:08.171,16.38
04:46:13.700,0.58
04:46:23.146,0.82
04:46:42.066,0.64
04:48:33.009,7.96
04:48:35.788,1.48
04:48:39.832,0.62
04:48:41.596,0.65
04:48:49.246,0.64
04:48:59.065,0.51
04:49:11.959,0.62
04:49:14.841,0.64
04:49:21.888,2.44
04:49:31.585,1.9
04:49:37.103,1.27
04:49:42.661,1.24
04:50:17.490,0.84
04:50:31.555,0.69
04:50:43.529,0.51
04:50:55.049,0.49
04:51:01.416,0.48
04:51:06.060,0.74
04:51:56.748,1.02
04:52:00.651,0.77
04:52:01.861,0.7
04:52:03.294,0.77
04:52:04.904,0.68
04:52:43.825,0.78
04:52:46.543,0.8
04:53:01.521,0.71
04:53:46.995,0.91
04:53:48.659,1.09
05:51:54.922,1.34
05:58:53.596,0.95
05:59:12.618,1.06
05:59:25.296,1.03
05:59:40.375,0.9
05:59:49.901,0.95
06:02:07.395,1.18
06:02:20.739,1.06
06:03:06.825,1.3
06:03:21.261,1.33
06:07:27.728,23.75
06:07:33.421,1.47
06:31:14.501,3.33
06:37:39.176,7.46
06:37:43.075,3.48
06:42:53.078,0.63
06:43:20.907,1
06:43:22.896,0.66
06:43:38.459,0.85
06:43:42.450,5.81
06:44:42.301,1.59
06:45:04.050,3.42
06:45:11.667,0.66
06:45:13.298,0.69
06:45:33.471,3.78
06:45:34.953,3.09
06:52:29.165,3.01
06:52:42.979,63.9
06:52:55.336,32.52
06:53:12.518,27.62
06:53:16.954,14.94
06:53:40.249,14.97
06:53:42.712,3.38
06:53:45.836,3.44
06:53:47.794,0.56
06:53:56.518,0.48
06:53:59.652,0.68
06:56:43.693,0.8
06:57:23.673,3.94
06:57:26.417,3.25
06:57:34.816,0.9
06:59:16.570,3.37
06:59:18.214,5.73
07:08:00.283,1.02
07:08:06.905,5.94
07:08:10.823,3.37
07:08:54.252,0.71
07:09:07.809,0.67
07:09:19.259,1.07
07:09:39.298,2.76
07:09:46.901,1.21
07:09:58.006,2.24
07:10:00.100,0.88
07:21:54.001,9.44
07:21:58.937,2.17
07:22:00.541,4.02
07:22:01.491,2.2
07:22:05.264,2.09
07:22:16.052,0.93
07:22:17.305,1.38
07:22:19.890,1.09
07:22:22.328,1.26
07:22:27.823,0.82
07:22:29.239,0.86
07:22:30.140,1.09
07:22:30.951,1.04
07:22:34.187,0.9
07:22:34.992,0.92
07:22:35.770,0.9
07:22:37.665,0.85
07:22:38.446,0.9
07:35:24.685,0.73
07:44:27.116,1.08
07:45:42.523,0.8
07:54:12.677,4.23
07:54:14.369,4.95
07:54:16.732,10.16
07:54:26.237,9.06
07:54:45.243,4.26
07:54:49.074,3.14
08:00:09.052,4.04
08:00:12.090,3.42
08:08:50.644,0.68
08:08:54.825,0.6
08:08:55.689,0.64
08:08:56.359,0.61
08:08:57.740,0.58
08:09:02.974,0.61
08:12:16.913,3.43
08:12:18.534,5.93
08:12:22.570,1.16
08:12:24.993,0.75
08:12:26.014,0.75
08:12:27.110,0.81
08:12:28.715,0.9
08:12:29.964,1.93
08:12:32.723,1.61
08:12:35.273,0.59
08:12:38.146,0.68
08:12:39.748,2.33
08:12:42.388,0.81
08:12:43.441,0.92
08:12:44.643,0.86
08:12:45.580,0.94
08:13:53.467,0.75
08:13:55.169,1.01
08:13:56.387,0.86
08:14:00.462,0.86
08:14:56.693,0.6
08:15:11.305,0.7
08:17:39.293,0.52
08:17:54.327,0.82
08:19:31.278,3.13
08:19:32.381,3.6
08:20:03.119,0.8
08:20:41.003,5.58
08:20:43.457,3.12
08:39:58.143,3.55
08:40:01.087,3.26
08:40:10.309,5.52
08:40:15.471,0.98
08:40:26.526,0.85
08:41:53.834,0.58
08:42:01.622,1.06
08:45:49.480,0.64
08:59:51.467,0.78
09:00:04.360,0.65
09:00:05.609,2.72
09:00:07.715,1.04
09:00:10.084,0.83
09:01:50.625,0.76
09:02:13.478,2.17
09:02:29.547,2.37
09:02:46.932,1.94
09:03:04.079,1.67
09:03:20.904,1.66
09:03:33.599,0.63
09:03:36.601,0.71
09:03:40.942,1.2
09:03:44.121,0.62
09:03:48.063,0.55
09:03:51.004,0.64
09:03:59.734,0.95
09:08:17.214,0.75
09:09:55.692,0.67
09:10:01.170,0.85
09:10:04.859,0.44
09:10:07.434,0.65
09:10:11.398,0.45
09:10:14.097,0.5
09:10:15.607,0.68
09:10:17.499,0.44
09:10:21.095,0.41
09:10:21.965,0.42
09:10:22.867,0.42
09:10:23.792,0.45
09:10:26.437,0.42
09:10:29.669,0.46
09:10:31.180,0.48
09:10:36.104,0.49
09:10:39.756,1.01
09:10:41.572,0.41
09:10:43.091,0.42
09:11:55.871,0.59
09:11:57.170,0.56
09:11:59.947,0.43
09:12:01.537,0.41
09:12:02.811,0.4
09:12:04.469,0.39
09:12:05.867,0.43
09:12:09.611,0.49
09:12:11.186,0.42
09:12:12.354,0.48
09:12:13.469,0.53
09:12:23.627,1.69
09:12:32.672,1.35
09:12:41.019,0.78
09:12:53.562,1.02
09:13:01.072,0.88
09:13:10.776,0.93
09:13:24.841,0.5
09:13:27.991,0.7
09:13:37.754,0.81
09:13:44.253,0.78
09:13:51.352,0.58
09:14:35.094,0.74
09:14:37.150,0.53
09:14:48.537,0.96
09:14:51.340,0.4
09:14:52.504,0.43
09:14:54.658,0.44
09:14:56.151,0.41
09:15:01.614,0.77
09:15:03.062,1.58
09:15:07.074,0.72
09:15:09.590,0.62
09:15:14.607,0.43
09:15:22.367,0.66
09:15:29.358,0.45
09:15:32.598,0.41
09:15:38.848,0.78
09:15:42.308,0.59
09:15:44.442,0.46
09:15:46.017,0.65
09:15:56.252,6.9
09:16:07.328,0.75
09:16:14.998,11.71
09:16:23.848,0.47
09:16:31.600,0.7
09:16:32.422,0.58
09:16:33.222,0.56
09:16:37.512,0.71
09:16:40.923,0.56
09:16:52.327,0.47
09:17:01.050,1
09:17:02.875,0.59
09:17:04.112,0.56
09:17:06.265,0.63
09:17:07.062,0.57
09:17:07.860,0.41
09:17:08.706,0.44
09:17:09.924,0.45
09:17:11.648,0.61
09:17:11.953,0.4
09:17:12.514,0.5
09:17:14.799,0.51
09:17:16.601,0.67
09:17:17.165,0.55
09:17:18.146,0.59
09:17:23.827,5.07
09:17:33.335,0.55
09:17:37.216,0.41
09:17:40.360,0.41
09:17:49.387,0.43
09:18:08.553,3.68
09:18:15.914,0.47
09:18:19.328,0.44
09:18:29.562,0.43
09:18:42.950,0.43
09:18:50.850,5.44
09:19:00.448,0.72
09:19:14.032,0.46
09:19:18.371,0.43
09:19:29.513,0.44
09:19:37.072,0.48
09:19:40.289,0.41
09:19:43.236,0.45
09:19:46.152,0.53
09:19:47.855,0.45
09:19:49.683,0.42
09:19:52.153,0.4
09:20:06.666,0.4
09:49:14.590,12.88
10:50:43.412,5.99
10:50:45.243,7.49
10:55:40.027,3.61
10:55:41.346,3.98
10:56:00.031,127.19
10:56:04.065,1.54
10:56:05.675,1.47
10:56:08.479,11.27
10:56:11.250,1.13
10:56:16.525,7.65
10:56:32.698,1.23
11:00:26.254,6.51
11:00:51.936,1.62
11:00:53.504,1.16
11:00:55.307,1.03
11:00:58.620,0.82
11:00:59.841,0.94
11:01:00.733,1.46
11:49:24.862,0.95
11:49:31.755,0.81
11:49:33.076,0.74
11:49:36.089,0.73
11:49:37.733,0.67
11:49:39.794,0.66
11:49:48.645,1.03
11:49:49.645,2.4
11:49:51.678,1.62
11:49:53.109,2.27
11:50:21.264,0.72
11:50:22.458,0.88
11:50:25.085,0.87
11:50:26.249,0.81
11:50:27.795,0.97
11:50:29.151,0.85
11:50:32.383,0.65
11:50:36.126,0.71
11:50:36.937,1.07
11:50:38.296,1.16
11:50:41.964,0.85
11:50:43.117,0.92
11:50:44.456,1.19
11:50:46.007,1.01
11:50:52.183,0.72
11:50:54.277,0.94
11:50:55.597,1.32
11:50:57.479,1.48
11:51:01.904,1.01
11:51:13.073,1.39
11:51:19.297,0.64
11:51:22.503,0.56
11:51:24.235,0.57
11:51:45.294,0.63
11:51:46.102,0.89
11:51:47.228,0.66
11:51:51.249,0.73
11:51:52.641,0.64
11:51:54.043,0.78
11:51:55.550,0.78
11:51:59.561,0.73
11:52:40.868,0.67
11:52:42.151,0.88
11:52:43.269,0.76
11:52:46.776,0.8
11:52:51.005,0.97
11:52:52.033,1.01
11:52:53.270,0.93
11:52:55.719,1.16
11:53:07.144,1.81
11:53:08.025,1.82
11:53:08.888,0.92
11:53:11.276,1.25
11:53:13.358,0.9
11:53:20.933,0.76
11:53:24.635,0.79
11:53:50.320,0.57
11:53:57.758,0.56
12:06:41.029,0.91
12:14:52.189,21.72
12:15:05.138,1.08
12:16:34.887,1.2
12:16:38.773,0.9
12:21:15.294,1.36
12:21:27.950,1.17
12:21:31.752,1.06
12:21:54.042,1.01
12:22:10.111,0.93
12:22:17.583,1
12:22:59.081,0.73
12:23:10.625,0.78
12:23:18.402,0.84
12:23:21.333,0.73
12:23:23.254,0.68
12:23:25.157,0.74
12:23:25.986,0.64
12:23:27.019,0.55
12:23:27.920,0.64
12:23:29.876,0.68
12:23:30.769,0.9
12:23:31.555,0.96
12:26:31.646,0.95
12:26:35.255,0.89
12:26:37.412,1.67
12:26:39.160,0.77
12:30:07.861,1.37
12:30:19.194,0.81
12:30:22.737,0.77
12:30:24.638,0.82
12:35:22.714,1.51
12:35:31.130,1.09
12:35:34.629,1.21
12:35:38.985,4.58
12:35:43.323,3.77
12:35:46.311,2.66
12:35:49.801,1.16
12:35:52.984,1.1
12:35:56.208,1.15
12:35:58.297,1.01
12:36:04.827,0.88
12:36:45.756,1.35
12:36:48.313,1.19
12:36:52.387,1.11
12:36:59.344,1.66
12:37:13.012,1.04
12:39:33.343,1.4
12:39:45.824,1.01
12:39:48.080,0.96
12:39:54.047,3.79
12:40:00.568,3.51
12:40:03.623,1.17
12:41:58.743,1.49
13:31:31.958,1.05
13:31:34.628,0.8
13:31:36.198,0.61
13:32:02.193,0.69
13:32:03.219,2.37
13:32:04.677,1.27
13:32:07.993,0.73
13:32:08.911,0.82
13:32:09.906,0.85
13:32:11.426,0.73
13:32:13.232,0.76
13:32:13.996,0.69
13:32:14.909,0.8
13:32:17.824,0.81
13:32:18.754,0.79
13:32:19.514,0.86
13:32:22.560,0.67
13:32:24.251,0.74
13:32:25.261,0.81
13:32:31.883,0.83
13:32:33.235,2.71
13:33:00.720,2.2
13:33:03.430,0.6
13:33:06.014,0.64
13:33:07.726,0.7
13:33:08.672,0.9
13:33:12.272,0.69
13:33:13.224,1.21
13:33:14.090,1.06
13:33:16.564,1.56
13:33:17.504,0.63
13:33:19.542,0.63
13:33:20.887,0.67
13:33:21.787,0.67
13:33:23.334,0.61
13:33:34.414,0.61
13:33:35.513,0.67
13:33:36.390,0.65
13:33:38.789,0.86
13:33:39.748,0.76
13:33:40.678,0.64
13:33:42.019,0.69
13:33:42.885,0.73
13:33:58.403,0.62
13:33:59.165,0.79
13:33:59.945,0.67
13:34:03.336,0.54
13:34:04.379,0.7
13:34:05.609,0.73
13:34:10.635,0.91
13:34:11.570,0.59
13:34:12.869,0.84
13:48:15.196,0.62
13:48:17.103,0.64
13:48:18.575,0.65
13:48:19.739,0.72
13:48:23.028,0.54
13:48:23.930,0.64
13:48:24.946,0.67
13:48:26.351,0.56
13:48:27.881,0.56
13:48:28.850,0.75
13:48:30.303,0.55
13:48:31.065,0.78
14:39:11.720,2.87
14:50:07.806,0.7
14:50:09.802,0.6
14:52:52.214,0.72
14:53:01.647,0.68
14:53:09.057,0.86
14:53:16.644,0.7
14:53:39.523,0.57
14:53:40.513,0.6
14:53:41.466,0.72
14:53:42.628,3.89
14:53:44.129,1.29
14:53:46.956,3.42
14:53:50.011,0.84
14:53:56.292,5.75
14:54:17.710,0.52
14:54:28.839,0.53
14:54:29.743,0.72
14:54:30.568,0.63
14:54:32.390,1.93
14:54:33.560,1
14:54:34.756,1.94
14:54:35.884,0.87
14:54:36.795,0.99
14:54:38.044,0.83
14:54:39.376,0.8
14:54:43.010,0.76
14:54:44.611,0.8
14:54:46.648,0.64
14:54:47.530,0.77
14:54:48.499,0.77
14:54:51.298,0.71
15:02:51.017,0.84
15:02:52.821,7.75
15:03:29.693,5.94
15:03:32.766,3.15
15:03:48.915,0.5
15:03:59.108,0.54
15:04:12.998,0.48
15:04:23.908,1.77
15:04:32.142,6.31
15:11:38.207,3.3
15:11:40.131,6.13
15:12:14.003,0.61
15:12:14.839,1.01
15:12:15.937,1.05
15:12:28.251,0.58
15:12:30.894,0.66
15:17:06.185,0.45
