"Date","Austin","Charlotte","Chicago","Columbus","Dallas","Detroit","El Paso","Fort Worth","Houston","Indianapolis","Jacksonville","Los Angeles","New York","Philadelphia","Phoenix","San Antonio","San Diego","San Francisco","San Jose","Seattle"
"2014-10-20",27.2,21.7,13.3,16.7,28.3,15.0,22.8,27.2,28.3,20.0,27.8,22.8,15.6,17.2,32.2,29.4,22.8,22.2,20.0,16.1
"2014-10-21",27.8,23.9,17.8,11.7,27.8,11.1,22.8,27.2,27.8,13.9,28.3,23.3,19.4,21.1,32.8,28.9,24.4,22.2,21.1,16.1
"2014-10-22",28.3,20.0,11.7,11.1,27.2,15.0,25.0,26.1,27.8,13.9,23.3,26.1,14.4,14.4,33.9,29.4,26.1,23.3,22.2,15.6
"2014-10-23",27.8,21.1,12.8,15.0,26.1,16.1,26.7,26.1,26.7,15.6,22.8,25.0,11.7,13.9,34.4,29.4,25.6,23.3,23.3,14.4
"2014-10-24",29.4,20.6,15.6,18.3,28.9,17.8,28.9,30.0,27.8,18.9,23.9,26.7,17.2,21.1,35.6,31.1,28.9,22.8,25.6,14.4
"2014-10-25",31.1,23.3,18.9,22.8,31.1,21.1,29.4,31.7,29.4,24.4,25.0,23.3,19.4,21.1,35.6,31.7,25.0,22.8,21.7,16.7
"2014-10-26",29.4,28.3,21.7,17.8,31.1,17.2,30.0,31.1,29.4,20.0,28.3,24.4,17.2,19.4,31.7,30.6,22.2,21.1,20.0,12.8
"2014-10-27",30.6,26.7,15.6,26.1,29.4,22.8,27.2,28.9,30.0,26.7,30.6,22.2,17.2,19.4,31.1,30.6,22.8,21.1,21.1,15.6
"2014-10-28",29.4,28.9,25.0,22.2,26.1,22.2,25.6,25.0,30.0,21.1,28.9,22.8,22.2,24.4,31.1,29.4,23.3,21.7,22.8,15.0
"2014-10-29",27.2,26.1,15.6,13.9,25.0,11.7,26.7,24.4,28.9,12.2,29.4,24.4,22.2,21.1,32.8,29.4,25.6,26.7,25.6,16.7
"2014-10-30",28.3,20.0,10.0,10.0,26.1,11.1,27.8,26.7,26.1,11.7,27.2,23.9,15.0,15.6,34.4,30.0,23.9,23.3,27.2,15.6
"2014-10-31",24.4,16.1,12.2,8.3,19.4,9.4,23.9,18.9,26.1,8.3,23.9,20.6,12.8,12.2,35.0,26.1,22.2,17.8,17.2,12.8
"2014-11-01",20.6,11.7,4.4,5.6,16.7,6.7,25.0,16.1,18.3,6.1,13.9,18.3,8.3,11.1,28.3,21.1,21.1,18.3,17.2,11.1
"2014-11-02",24.4,13.9,6.1,8.3,20.0,9.4,27.2,20.0,22.2,10.0,16.7,19.4,8.9,9.4,22.8,25.6,20.6,18.9,18.3,13.3
"2014-11-03",25.0,18.3,11.1,17.8,24.4,16.1,20.0,23.9,26.7,18.9,20.0,23.3,16.1,15.6,23.9,24.4,22.8,20.6,20.6,13.9
"2014-11-04",26.1,19.4,16.7,18.9,21.1,14.4,16.1,21.7,27.8,13.9,23.3,23.3,20.0,21.7,27.2,27.2,23.9,22.2,20.6,14.4
"2014-11-05",15.0,21.1,13.9,13.3,14.4,15.0,16.1,13.9,23.3,12.2,25.6,27.2,17.8,20.6,29.4,15.6,32.8,24.4,25.0,15.0
"2014-11-06",16.7,21.7,15.6,11.1,22.8,10.6,14.4,21.7,18.9,8.3,27.8,31.1,13.9,13.3,30.0,17.2,30.6,23.3,23.3,16.7
"2014-11-07",21.7,16.1,6.7,7.2,20.0,7.2,19.4,21.1,18.3,7.8,19.4,30.0,11.7,11.7,28.9,21.1,30.6,21.1,20.6,14.4
"2014-11-08",23.9,14.4,8.3,11.7,21.1,7.8,20.0,21.1,23.9,8.9,21.1,28.3,8.9,10.0,32.2,25.0,27.8,23.9,23.3,12.8
"2014-11-09",23.3,17.2,9.4,10.6,23.3,7.8,20.6,24.4,22.2,10.6,21.1,20.0,13.9,13.9,30.6,23.3,21.7,20.6,23.9,13.3
"2014-11-10",25.6,20.6,11.1,17.2,26.1,13.9,25.6,26.7,26.7,16.7,18.3,19.4,16.1,17.2,28.9,25.6,20.6,20.0,22.8,11.1
"2014-11-11",18.3,23.3,17.2,20.0,19.4,18.3,23.3,20.0,21.7,16.1,26.7,18.9,17.8,21.1,28.9,18.9,21.1,19.4,18.3,7.8
"2014-11-12",10.6,25.0,7.2,3.9,5.0,5.0,12.2,4.4,14.4,1.1,25.0,19.4,18.3,21.1,26.7,11.1,21.1,19.4,19.4,6.7
"2014-11-13",5.6,15.6,0.0,0.0,3.9,2.8,8.9,3.3,7.2,2.7,22.8,18.9,8.9,8.3,26.7,6.7,21.1,19.4,18.9,7.2
"2014-11-14",7.2,7.8,0.0,0.0,5.0,2.2,18.3,4.4,8.3,0.0,16.1,20.6,5.6,6.1,22.8,7.8,21.1,18.9,18.9,7.2
"2014-11-15",8.3,7.2,1.7,2.2,7.8,1.7,21.1,7.8,11.7,1.1,15.6,20.6,5.6,6.7,25.0,9.4,20.6,18.9,18.3,8.3
"2014-11-16",10.0,11.7,0.6,2.8,5.0,2.8,17.8,5.0,13.9,1.7,25.0,22.2,7.2,7.2,21.7,13.3,22.8,17.2,17.8,9.4
"2014-11-17",11.1,13.9,0.0,0.6,7.2,0.6,9.4,6.7,11.1,1.6,27.2,25.0,11.1,10.6,21.7,12.2,22.2,18.9,18.9,10.6
"2014-11-18",12.8,3.9,5.0,7.1,13.9,4.3,14.4,14.4,12.8,7.1,11.1,24.4,7.2,6.7,23.3,13.3,23.9,17.8,18.9,7.2
"2014-11-19",20.0,6.7,4.4,2.8,18.3,0.0,17.2,18.9,20.6,2.8,11.7,21.1,2.2,2.2,23.3,19.4,21.7,17.8,18.9,11.1
"2014-11-20",22.2,15.0,0.0,1.0,22.2,1.0,20.6,22.2,24.4,1.0,18.3,20.0,7.2,10.0,23.3,18.9,21.1,15.6,15.0,11.1
"2014-11-21",24.4,14.4,2.2,2.7,20.0,2.1,20.6,20.0,18.9,0.6,20.0,20.6,2.8,2.8,22.2,23.3,20.6,16.1,17.2,11.1
"2014-11-22",18.9,12.8,2.8,10.6,17.2,10.0,19.4,17.8,20.0,13.3,22.2,21.1,6.7,7.8,22.2,25.0,21.7,18.3,17.8,9.4
"2014-11-23",27.8,18.3,11.7,17.2,25.0,12.8,17.8,24.4,26.7,12.8,25.6,26.1,13.9,13.9,23.3,27.2,21.7,18.9,18.3,12.8
"2014-11-24",18.9,23.3,12.2,17.8,16.1,15.6,13.9,15.6,18.9,12.8,30.0,26.1,20.6,22.2,21.7,18.9,25.0,18.9,18.9,11.7
"2014-11-25",19.4,18.9,8.3,3.9,17.2,2.8,12.8,16.1,18.9,2.2,21.7,25.6,20.0,20.0,20.6,20.0,25.0,18.3,19.4,13.9
"2014-11-26",24.4,11.1,1.1,2.8,18.9,2.2,19.4,17.2,22.8,1.1,17.2,26.1,10.6,10.0,23.3,23.3,27.2,20.0,21.1,15.0
"2014-11-27",17.8,11.1,1.1,1.1,15.0,2.2,20.0,13.9,19.4,0.5,16.1,30.0,3.3,5.6,30.6,18.9,29.4,17.8,20.6,14.4
"2014-11-28",22.8,8.3,2.2,0.0,20.6,0.0,20.6,21.7,21.7,1.1,11.7,25.0,2.8,3.9,28.9,22.8,24.4,17.2,18.3,12.8
"2014-11-29",25.0,13.3,2.2,11.7,25.6,11.1,22.8,25.6,25.6,13.9,20.0,22.2,7.2,7.2,26.7,24.4,20.6,18.3,15.6,4.4
"2014-11-30",26.1,20.0,11.7,16.7,26.7,17.2,21.7,26.7,26.7,17.8,23.3,18.9,12.8,15.0,26.7,25.6,20.6,16.7,17.8,2.8
"2014-12-01",17.2,22.8,8.9,13.3,19.4,5.6,17.2,13.3,20.6,3.9,25.0,20.0,18.3,18.3,22.8,21.1,21.1,17.8,20.0,4.4
"2014-12-02",9.4,12.8,2.2,2.2,10.0,1.7,16.1,9.4,13.3,0.6,26.1,18.3,6.1,7.2,21.1,10.6,20.6,16.7,16.1,5.6
"2014-12-03",16.7,17.8,2.8,5.0,15.0,5.0,21.7,14.4,18.9,6.1,24.4,17.8,7.8,8.9,24.4,15.6,19.4,18.9,16.7,10.0
"2014-12-04",19.4,17.2,3.3,3.9,18.3,1.1,18.3,17.8,22.2,1.7,24.4,19.4,7.2,7.2,20.0,21.1,21.1,19.4,19.4,8.3
"2014-12-05",25.6,10.6,2.2,6.1,25.6,5.0,18.9,25.6,26.1,4.4,18.3,19.4,6.7,7.8,22.2,23.9,19.4,19.4,18.3,12.8
"2014-12-06",20.0,11.1,4.4,6.1,20.0,6.1,20.0,18.3,21.7,4.4,26.1,18.9,10.0,10.0,21.7,21.1,21.1,19.4,19.4,11.7
"2014-12-07",13.3,13.3,4.4,5.0,12.8,2.2,20.0,11.1,15.0,3.9,17.2,22.2,5.6,8.9,25.0,17.8,25.0,17.8,18.3,14.4
"2014-12-08",18.3,6.1,3.3,7.2,15.6,6.7,20.6,13.9,19.4,5.0,13.3,23.9,2.8,2.8,24.4,21.7,22.8,20.0,21.7,14.4
"2014-12-09",20.6,12.8,2.8,5.6,14.4,5.6,20.0,11.7,21.1,3.9,15.6,22.2,5.6,7.2,25.6,21.1,23.9,17.2,17.8,16.1
"2014-12-10",19.4,11.7,3.3,2.2,14.4,1.7,20.0,15.0,20.6,1.7,15.0,20.6,4.4,6.1,25.0,20.6,19.4,18.3,17.8,18.9
"2014-12-11",20.6,10.6,1.1,3.9,20.0,5.0,21.7,18.3,22.2,2.8,15.0,18.3,3.3,3.3,24.4,20.0,19.4,19.4,17.2,14.4
"2014-12-12",21.7,15.6,1.7,5.6,21.7,3.3,22.2,22.2,23.9,1.7,17.8,16.7,3.3,5.6,25.6,22.2,18.3,14.4,13.3,11.1
"2014-12-13",22.8,18.9,4.4,7.2,21.7,7.2,22.2,21.7,23.3,7.8,20.0,16.7,6.7,5.6,18.9,22.8,18.3,13.3,13.9,10.0
"2014-12-14",24.4,17.2,8.3,8.3,20.0,11.7,15.0,20.0,24.4,8.9,21.7,17.2,7.8,8.3,17.2,22.8,18.3,16.1,15.6,12.8
"2014-12-15",23.3,15.6,11.1,11.7,18.9,9.4,14.4,17.2,26.7,6.7,21.1,17.8,8.9,8.9,17.8,24.4,17.8,17.2,12.8,12.2
"2014-12-16",16.1,14.4,8.3,10.0,12.2,8.3,16.1,11.7,18.9,7.8,24.4,15.6,9.4,11.7,18.3,19.4,16.1,17.2,16.1,10.0
"2014-12-17",11.7,15.6,7.2,3.3,8.9,5.0,16.7,7.8,17.8,0.5,18.9,16.1,12.2,11.7,16.1,14.4,18.9,15.6,14.4,8.9
"2014-12-18",16.1,13.3,2.2,2.1,10.0,1.1,12.8,9.4,21.1,2.7,17.8,16.1,5.6,5.0,16.7,19.4,18.3,15.6,16.7,9.4
"2014-12-19",13.9,13.3,,1.0,10.0,1.1,12.8,8.9,15.0,1.6,21.1,17.2,3.3,5.6,17.8,18.3,20.0,15.0,13.9,11.1
"2014-12-20",12.8,8.9,0.6,0.5,8.9,0.6,13.9,8.3,12.2,0.0,20.6,16.7,0.6,1.7,18.9,15.6,18.9,16.7,16.7,12.8
"2014-12-21",13.3,10.6,1.1,2.8,11.7,2.8,17.2,11.1,16.1,2.2,14.4,18.3,2.2,4.4,18.3,13.3,20.0,17.2,16.7,12.8
"2014-12-22",21.7,7.8,3.3,8.9,18.9,4.4,19.4,16.7,22.2,7.8,21.1,20.0,6.7,7.2,18.9,21.7,23.3,18.3,17.2,10.6
"2014-12-23",13.3,8.3,,12.8,12.8,11.1,12.8,11.1,15.6,12.8,23.3,26.1,7.8,11.1,20.0,14.4,25.0,20.0,20.0,12.2
"2014-12-24",13.9,15.6,10.0,14.4,11.7,11.7,10.6,10.0,12.8,7.2,26.1,22.8,14.4,17.8,18.9,15.0,23.9,16.7,15.6,7.2
"2014-12-25",18.3,13.9,4.4,4.4,16.7,5.0,20.0,16.7,18.9,5.0,17.8,17.8,16.7,18.3,17.8,18.9,20.0,14.4,14.4,7.8
"2014-12-26",23.9,15.0,6.1,9.4,18.3,9.4,11.1,20.6,21.7,11.1,19.4,16.7,10.0,10.0,13.9,22.8,17.8,15.0,13.9,5.6
"2014-12-27",18.9,17.8,10.6,11.7,17.2,10.0,7.8,16.7,23.3,7.8,23.3,15.0,12.8,13.9,15.6,18.3,16.7,13.3,12.8,9.4
"2014-12-28",8.3,15.6,10.0,8.3,9.4,5.0,9.4,,7.8,0.6,27.8,15.0,12.2,13.3,15.6,10.0,17.2,13.9,13.9,6.7
"2014-12-29",17.8,14.4,2.2,1.1,11.7,1.1,14.4,13.9,8.9,2.8,26.1,15.6,6.7,8.9,16.1,17.2,17.2,12.8,13.3,6.1
"2014-12-30",,7.2,1.1,1.6,,3.2,,6.1,,0.5,21.7,,1.1,3.3,,,,,,
"2014-12-31",,,6.7,3.2,3.9,,,1.1,,4.9,13.9,,0.0,0.6,10.0,5.6,,,12.8,
"2015-01-01",3.9,11.7,7.2,2.8,2.8,0.6,7.8,1.7,8.3,1.1,16.1,13.9,3.9,5.6,7.8,5.6,15.0,12.8,11.7,5.6
"2015-01-02",5.6,11.1,0.0,3.9,5.6,2.2,7.2,3.9,12.2,3.9,20.6,13.3,5.6,6.7,12.2,6.7,15.0,11.1,11.1,5.6
"2015-01-03",15.6,11.1,1.7,14.4,11.7,2.8,9.4,13.3,11.7,11.1,27.2,15.0,5.6,6.7,12.2,18.3,16.7,12.2,12.8,5.0
"2015-01-04",10.6,18.3,1.7,14.4,6.7,3.3,12.8,5.0,13.3,6.7,26.1,16.1,13.3,14.4,18.3,13.9,18.9,12.8,13.3,10.6
"2015-01-05",10.6,12.2,0.6,3.2,8.3,6.0,15.6,8.3,12.2,9.9,18.9,26.1,9.4,10.0,23.3,11.7,24.4,15.0,15.6,12.2
"2015-01-06",20.0,13.9,14.4,7.1,15.0,7.1,17.2,13.3,18.3,7.1,21.7,28.3,5.5,4.3,26.1,19.4,26.7,15.6,17.2,12.2
"2015-01-07",10.6,5.0,10.6,11.0,5.0,7.7,15.0,4.4,16.7,11.0,18.3,26.1,4.9,4.3,27.2,12.8,25.6,15.6,21.1,7.8
"2015-01-08",2.8,2.1,15.6,6.6,3.9,8.8,6.1,3.9,5.6,6.6,4.4,21.7,6.0,6.0,21.7,5.0,20.0,15.6,16.1,7.8
"2015-01-09",3.9,7.2,7.2,5.5,4.4,7.1,6.7,3.3,4.4,6.0,12.8,21.7,0.6,2.2,23.9,5.6,18.3,17.2,18.3,10.0
"2015-01-10",2.8,5.0,13.9,7.1,3.9,7.7,10.0,2.8,5.0,4.3,13.3,16.1,4.9,3.8,18.3,2.8,21.1,16.1,16.1,7.8
"2015-01-11",9.4,7.8,3.9,0.6,5.6,0.0,16.1,5.6,9.4,1.1,17.2,15.6,2.8,4.4,22.2,11.7,16.7,13.3,12.8,9.4
"2015-01-12",8.3,7.2,1.7,1.1,6.7,0.0,16.1,5.6,9.4,0.5,18.9,16.7,3.9,3.3,19.4,14.4,19.4,16.7,16.1,11.1
"2015-01-13",5.6,8.3,6.1,4.9,3.9,9.3,5.6,3.3,7.8,4.9,17.8,17.2,2.2,3.3,17.2,6.7,19.4,17.8,18.3,9.4
"2015-01-14",5.0,4.4,5.6,6.0,6.1,7.1,6.7,4.4,7.2,6.0,11.7,20.6,0.0,0.0,19.4,5.0,21.7,14.4,16.7,6.1
"2015-01-15",14.4,5.6,6.1,0.6,13.3,2.1,12.8,12.8,12.2,2.2,8.9,22.8,1.7,2.2,22.2,15.6,22.8,15.0,16.7,7.8
"2015-01-16",17.2,13.3,2.8,1.7,17.2,0.5,14.4,18.3,16.1,5.6,15.6,22.8,6.1,6.1,23.3,17.8,22.2,14.4,17.2,11.7
"2015-01-17",21.7,13.9,3.3,8.9,20.6,7.2,17.8,19.4,20.6,10.6,18.9,23.3,0.0,0.6,22.8,21.7,21.1,14.4,16.1,13.3
"2015-01-18",21.1,16.1,7.8,7.2,20.6,7.2,18.9,21.1,21.7,6.7,20.6,20.0,5.6,6.1,23.9,20.6,22.2,16.1,17.2,13.9
"2015-01-19",22.2,17.8,5.6,6.1,21.1,1.7,21.1,22.2,22.2,8.3,20.0,18.9,5.6,7.2,23.9,22.8,20.0,15.6,15.6,10.0
"2015-01-20",26.7,19.4,4.4,6.7,21.7,0.5,20.6,20.0,24.4,10.0,21.7,15.0,4.4,7.8,23.9,27.8,16.7,16.1,15.6,10.0
"2015-01-21",13.3,17.8,2.2,5.0,17.2,2.7,15.6,15.0,19.4,6.1,23.9,17.2,2.2,1.1,23.3,16.1,19.4,17.8,16.7,7.2
"2015-01-22",11.7,13.9,1.7,1.1,8.9,1.0,5.0,7.8,15.6,0.6,22.2,22.8,4.4,5.0,18.3,15.0,22.8,13.9,13.3,9.4
"2015-01-23",10.0,7.2,0.6,0.6,11.7,0.6,7.8,10.0,6.7,1.1,19.4,22.2,3.9,5.6,17.8,8.9,21.7,19.4,18.9,12.2
"2015-01-24",16.7,11.7,0.6,2.8,16.1,3.3,12.2,15.6,16.7,3.9,20.6,24.4,3.9,3.9,25.0,17.8,26.1,17.8,22.2,14.4
"2015-01-25",22.2,13.9,7.2,2.2,18.3,2.8,17.2,17.2,21.1,2.8,17.2,26.7,5.6,7.8,25.6,22.8,25.0,17.2,17.8,17.2
"2015-01-26",23.3,11.7,0.0,3.8,22.2,2.1,16.1,22.8,19.4,3.2,15.6,24.4,0.5,1.1,21.7,22.8,22.2,17.8,18.3,16.1
"2015-01-27",26.7,8.9,1.1,6.0,26.1,1.6,20.6,25.6,27.2,1.6,17.2,20.6,1.0,1.1,23.3,27.8,22.2,20.0,20.0,11.1
"2015-01-28",26.7,9.4,1.1,2.7,27.8,1.6,22.8,27.8,26.1,1.1,12.8,22.2,1.1,1.7,23.9,26.7,22.2,17.8,19.4,12.2
"2015-01-29",24.4,10.0,2.2,5.0,20.6,2.8,16.7,19.4,23.9,7.2,19.4,22.8,2.2,1.1,21.7,23.9,21.1,18.9,18.3,12.2
"2015-01-30",14.4,9.4,1.7,0.0,13.9,0.5,8.9,13.3,18.3,0.5,19.4,20.0,3.3,5.6,15.6,16.1,18.3,17.8,19.4,8.3
"2015-01-31",16.7,10.6,1.7,1.1,12.2,1.7,14.4,11.7,17.2,2.2,15.6,18.9,3.2,1.6,15.6,17.2,19.4,23.3,21.7,7.2
"2015-02-01",22.8,13.9,3.3,3.9,15.0,1.1,16.1,13.9,25.0,0.6,23.3,21.1,2.2,3.9,20.6,25.0,21.7,17.8,19.4,9.4
"2015-02-02",8.3,13.9,1.1,4.4,6.1,6.0,16.7,5.6,10.0,2.7,20.0,20.0,1.1,5.0,22.8,11.1,22.8,18.9,20.0,11.1
"2015-02-03",6.1,7.8,6.7,0.0,12.2,2.1,19.4,12.2,7.8,2.2,13.3,16.7,3.2,1.0,24.4,7.2,21.1,18.3,22.2,10.0
"2015-02-04",13.9,11.7,2.2,5.0,14.4,0.6,22.2,12.8,16.1,5.6,13.3,16.7,6.1,8.3,25.0,11.7,18.9,17.8,22.8,10.6
"2015-02-05",11.1,11.1,5.6,4.9,2.8,7.7,18.9,2.2,12.8,4.3,17.8,22.2,5.6,5.0,27.8,11.7,21.7,17.8,20.0,13.3
"2015-02-06",14.4,7.2,7.8,1.6,14.4,1.0,23.3,15.0,13.3,2.8,13.9,18.3,2.7,0.0,28.9,13.3,23.3,19.4,18.3,14.4
"2015-02-07",20.0,18.3,0.0,9.4,21.1,3.9,25.6,21.1,20.6,12.8,18.9,17.8,4.4,6.7,27.2,20.0,21.1,18.3,20.0,12.2
"2015-02-08",23.9,21.1,6.7,13.3,23.9,6.1,26.1,22.2,25.0,13.9,22.8,21.7,2.8,10.6,27.8,23.3,21.7,18.3,17.8,15.0
"2015-02-09",27.2,16.1,2.8,6.1,25.0,3.2,25.0,23.3,28.3,2.2,20.0,19.4,1.6,2.8,28.3,28.9,20.6,17.8,18.9,13.3
"2015-02-10",26.7,11.7,2.2,2.7,24.4,3.8,25.6,24.4,23.3,2.2,15.6,22.2,4.4,5.6,28.3,26.7,21.1,17.8,17.8,12.8
"2015-02-11",24.4,12.8,0.6,3.3,20.6,1.1,18.9,18.3,23.9,3.9,17.8,28.3,1.1,3.9,27.2,24.4,27.8,19.4,20.0,12.8
"2015-02-12",15.6,13.9,2.8,0.5,13.9,1.0,13.3,11.7,18.9,2.7,21.1,28.9,4.4,5.0,25.6,18.3,30.0,22.8,22.2,16.7
"2015-02-13",19.4,4.4,7.2,2.7,19.4,4.9,18.3,20.0,18.9,0.5,10.6,28.9,6.0,4.3,26.7,20.6,27.8,20.6,25.0,15.6
"2015-02-14",25.0,13.3,2.2,1.0,26.1,3.8,20.6,26.1,25.6,1.0,16.7,27.8,0.0,0.0,28.3,23.3,28.9,22.8,23.3,14.4
"2015-02-15",19.4,2.2,9.4,13.2,21.7,13.2,24.4,22.8,21.7,6.6,17.2,23.3,3.8,6.0,26.1,21.1,24.4,23.9,23.9,12.2
"2015-02-16",18.9,0.6,9.4,12.7,17.2,13.8,20.6,8.9,20.0,8.8,23.3,17.2,6.0,8.2,26.1,18.3,19.4,20.0,22.2,15.0
"2015-02-17",12.2,1.1,5.6,6.6,12.8,5.5,15.6,12.2,12.2,3.2,18.9,18.3,2.7,2.1,25.0,13.3,18.9,15.0,15.0,16.1
"2015-02-18",17.8,5.6,5.6,7.1,15.0,6.6,21.7,13.9,17.8,8.2,13.9,19.4,0.6,0.0,26.1,17.8,19.4,17.8,18.3,12.2
"2015-02-19",21.1,3.2,12.2,13.8,15.6,13.8,25.0,16.1,17.8,12.7,5.6,18.3,2.7,4.9,26.7,21.1,19.4,16.7,18.9,10.6
"2015-02-20",22.8,0.5,15.0,9.3,21.7,9.3,22.2,21.1,20.6,7.7,8.3,18.3,7.1,7.7,26.1,26.1,18.3,20.0,21.1,11.1
"2015-02-21",25.6,6.1,5.6,0.5,20.0,3.8,23.9,18.9,23.9,1.7,21.1,18.3,0.0,1.1,26.1,26.1,18.3,19.4,21.7,12.2
"2015-02-22",13.3,13.9,0.0,1.0,10.0,0.5,18.3,9.4,26.7,1.6,26.1,16.7,6.1,8.3,22.2,18.9,18.3,18.3,18.3,11.7
"2015-02-23",2.8,11.1,4.4,7.7,1.0,9.9,6.7,1.7,7.8,7.1,24.4,16.7,3.3,2.8,21.1,5.0,18.9,17.2,16.7,12.8
"2015-02-24",2.8,1.7,8.3,4.3,2.8,4.3,18.3,2.2,6.1,3.8,11.7,22.2,4.3,3.8,19.4,5.6,19.4,18.9,18.9,11.1
"2015-02-25",16.7,5.6,0.6,0.5,10.6,3.8,17.2,11.7,10.0,0.6,18.3,20.6,2.8,3.3,22.2,19.4,20.6,18.3,20.0,10.0
"2015-02-26",11.1,5.6,6.7,6.6,3.9,7.7,13.3,3.3,12.8,3.8,19.4,17.8,0.0,0.0,25.0,16.7,18.3,19.4,20.6,11.7
"2015-02-27",2.8,10.0,5.6,8.2,0.5,6.0,7.8,0.6,7.8,7.7,11.7,17.8,1.0,0.5,25.6,3.3,18.3,16.7,17.2,10.0
"2015-02-28",2.8,6.7,8.3,3.8,0.6,6.0,20.6,0.6,13.9,3.8,12.2,16.1,1.6,0.0,21.1,3.9,17.2,16.7,15.6,12.2
"2015-03-01",6.1,4.4,5.0,0.6,3.3,2.7,24.4,2.2,15.0,0.5,17.2,17.2,0.5,0.0,25.0,8.9,15.6,18.3,17.8,11.1
"2015-03-02",7.2,21.1,1.1,1.6,5.6,1.1,16.1,3.9,15.6,1.1,27.2,15.6,3.9,4.4,18.9,9.4,16.1,16.1,16.1,11.1
"2015-03-03",15.0,10.6,1.1,6.1,12.2,3.3,16.1,11.7,26.7,4.4,27.2,17.2,2.8,1.1,18.3,15.6,18.3,17.8,17.8,10.6
"2015-03-04",21.1,20.6,1.1,2.8,11.7,2.8,16.7,11.1,28.3,1.7,29.4,20.0,7.2,6.1,21.1,20.6,20.0,18.9,20.0,12.8
"2015-03-05",7.8,20.0,3.9,6.0,4.4,6.0,10.0,3.3,10.6,4.9,29.4,22.8,4.4,4.4,23.9,10.0,23.9,20.0,24.4,13.3
"2015-03-06",12.2,6.7,7.2,4.9,11.7,3.8,18.3,12.2,13.9,1.0,17.8,26.1,2.7,3.2,28.3,13.3,25.0,22.2,22.2,15.0
"2015-03-07",15.6,16.1,0.6,5.0,17.2,5.6,18.9,17.2,15.6,5.6,16.1,28.3,3.3,5.0,28.3,16.1,28.9,22.8,24.4,16.7
"2015-03-08",11.7,21.7,8.9,7.2,11.7,7.2,21.7,11.1,11.7,9.4,21.1,21.7,9.4,10.0,28.3,15.0,21.7,18.3,21.7,17.2
"2015-03-09",12.2,18.3,7.8,11.1,10.0,8.9,22.2,10.0,18.9,8.9,25.0,17.8,12.2,13.9,28.9,16.7,18.9,18.9,22.2,14.4
"2015-03-10",17.8,25.6,11.1,8.3,15.0,9.4,22.2,14.4,15.6,9.4,30.0,20.0,11.7,15.0,30.6,19.4,22.2,16.7,23.9,13.3
"2015-03-11",15.0,28.3,12.2,11.1,20.0,13.3,22.8,18.9,16.7,17.8,30.0,21.7,15.0,16.1,30.6,16.1,22.2,20.0,21.1,14.4
"2015-03-12",21.1,21.1,8.9,12.8,21.7,6.7,20.6,20.6,16.7,15.6,24.4,27.2,8.3,11.1,30.0,25.0,25.0,22.2,22.2,17.8
"2015-03-13",24.4,14.4,11.1,12.2,16.1,12.2,21.7,17.2,18.9,11.7,26.7,29.4,6.1,9.4,31.1,25.0,31.7,23.3,25.6,17.2
"2015-03-14",25.0,17.8,19.4,15.0,17.8,10.6,21.1,19.4,25.0,15.0,30.6,32.2,10.6,10.6,31.1,25.6,32.2,28.3,31.7,13.9
"2015-03-15",20.0,24.4,15.0,13.3,19.4,12.2,21.1,18.9,22.8,18.3,28.3,31.1,6.7,8.9,31.7,25.0,31.7,21.7,26.7,10.6
"2015-03-16",23.9,27.2,17.2,20.0,26.7,16.7,22.2,26.7,25.0,23.3,28.9,30.6,11.1,12.8,32.2,21.7,30.6,20.6,22.2,13.9
"2015-03-17",24.4,28.9,22.2,15.0,28.3,13.9,16.7,27.8,27.8,15.6,31.1,25.6,13.9,20.0,32.8,23.3,25.0,18.3,20.6,13.3
"2015-03-18",25.6,16.1,5.6,8.9,20.0,9.4,19.4,17.8,27.8,7.8,23.3,22.2,3.9,7.2,27.2,23.3,20.0,20.6,22.2,15.6
"2015-03-19",26.7,12.8,10.0,11.1,24.4,4.4,21.7,25.0,26.1,10.0,25.6,20.0,6.1,7.8,21.1,25.0,21.1,23.3,26.7,15.6
"2015-03-20",22.8,14.4,6.7,8.3,16.7,11.7,21.7,15.6,27.8,8.9,26.1,21.1,3.3,2.8,27.2,22.2,22.2,21.7,22.2,13.9
"2015-03-21",16.1,21.7,12.2,16.7,17.2,10.6,17.2,16.7,18.9,17.2,27.8,20.0,8.3,11.7,29.4,18.3,21.1,22.8,22.2,13.3
"2015-03-22",25.0,21.1,8.9,7.2,21.7,1.7,26.7,19.4,24.4,11.1,25.0,18.9,6.1,8.9,31.7,26.1,20.6,19.4,21.7,11.7
"2015-03-23",26.1,18.3,1.7,1.7,25.0,0.6,27.8,23.9,26.7,5.0,19.4,20.0,3.3,6.1,31.1,26.7,20.6,18.3,18.9,11.1
"2015-03-24",26.7,22.2,1.1,9.4,29.4,3.9,27.8,30.6,26.7,6.7,18.9,21.7,7.2,4.4,30.0,27.8,21.7,18.3,19.4,12.8
"2015-03-25",26.7,20.6,3.3,17.8,28.9,12.2,24.4,28.3,26.7,12.2,23.9,24.4,9.4,8.3,31.1,27.2,25.0,22.2,23.3,14.4
"2015-03-26",20.6,23.3,6.1,7.8,22.2,7.8,20.6,18.3,20.6,7.2,25.0,29.4,16.7,19.4,31.7,21.7,28.9,26.1,29.4,20.6
